mapNUm 	 mapName 	 width 	 height 	 StartX 	 StartY  	 GoalX 	 GoalY 	 optimalCost 	 ForwardverticesNum 	 BackwardverticesNum 	 times 	 OSME
137	03d.ma	274	391	119	211	73	226	52.21320343555	 150	 105 8.6e-05  255  0
138	03d.ma	274	391	101	186	110	237	54.72792206133	 144	 74 6.9e-05  218  0
139	03d.ma	274	391	80	343	29	346	52.24264068711	 72	 47 5.3e-05  119  0
140	03d.ma	274	391	105	254	110	203	53.07106781185	 75	 66 6.1e-05  141  0
141	03d.ma	274	391	125	125	178	116	56.72792206133	 197	 41 7.9e-05  238  0
142	03d.ma	274	391	135	73	116	105	57.18376618399	 490	 348 0.000233  794  0
143	03d.ma	274	391	144	332	120	324	52.04163056029	 447	 478 0.000246  925  0
144	03d.ma	274	391	36	234	30	183	56.55634918607	 98	 145 0.000101  243  0
145	03d.ma	274	391	103	331	147	359	55.59797974636	 43	 43 4.7e-05  86  0
146	03d.ma	274	391	162	181	146	214	55.72792206133	 256	 379 0.000186  525  0
147	03d.ma	274	391	82	215	106	261	57.11269837214	 235	 218 0.000153  453  0
148	03d.ma	274	391	114	306	107	251	57.89949493659	 26	 128 5.1e-05  154  0
149	03d.ma	274	391	139	70	120	113	56.66904755821	 228	 349 0.00019  577  0
150	03d.ma	274	391	136	356	84	342	58.97056274844	 43	 353 0.000145  396  0
151	03d.ma	274	391	126	16	146	70	62.2842712474	 104	 50 5.8e-05  154  0
152	03d.ma	274	391	99	214	128	169	62.87005768503	 565	 152 0.00024  717  0
153	03d.ma	274	391	144	361	125	326	57.84062043347	 626	 217 0.000238  843  0
154	03d.ma	274	391	140	77	200	75	60.82842712474	 58	 58 5.4e-05  116  0
155	03d.ma	274	391	136	69	147	13	60.55634918607	 136	 62 6.3e-05  198  0
156	03d.ma	274	391	35	229	19	190	62.31370849896	 415	 170 0.000164  556  0
157	03d.ma	274	391	119	341	61	333	61.31370849896	 148	 48 7.3e-05  196  0
158	03d.ma	274	391	129	324	75	338	60.62741699792	 251	 51 9.6e-05  302  0
159	03d.ma	274	391	63	330	115	324	61.94112549688	 149	 601 0.000272  750  0
160	03d.ma	274	391	100	202	46	224	63.11269837214	 52	 119 6.5e-05  171  0
161	03d.ma	274	391	134	162	101	207	63.94112549688	 258	 410 0.000221  668  0
162	03d.ma	274	391	98	246	74	196	64.66904755821	 44	 684 0.000244  728  0
163	03d.ma	274	391	102	247	155	218	66.76955262162	 93	 306 0.000144  399  0
164	03d.ma	274	391	74	352	122	311	66.15432893243	 138	 218 0.000137  356  0
165	03d.ma	274	391	144	88	92	77	64.65685424948	 157	 401 0.000209  558  0
166	03d.ma	274	391	35	173	39	236	64.65685424948	 97	 99 5.9e-05  196  0
167	03d.ma	274	391	136	217	71	210	67.89949493659	 31	 234 9.1e-05  265  0
168	03d.ma	274	391	143	328	88	354	65.76955262162	 160	 100 8.7e-05  260  0
169	03d.ma	274	391	198	348	143	334	63.72792206133	 398	 73 0.000165  471  0
170	03d.ma	274	391	143	89	118	43	66.45584412266	 557	 315 0.000279  726  0
171	03d.ma	274	391	181	190	137	228	67.94112549688	 304	 380 0.000215  584  0
172	03d.ma	274	391	143	200	77	195	68.07106781185	 119	 89 7.9e-05  208  0
173	03d.ma	274	391	139	340	204	351	69.55634918607	 254	 91 0.000111  345  0
174	03d.ma	274	391	136	340	75	356	67.62741699792	 212	 43 8.6e-05  255  0
175	03d.ma	274	391	135	210	71	200	68.1421356237	 148	 148 0.000101  296  0
176	03d.ma	274	391	86	322	102	259	70.45584412266	 267	 123 0.000109  390  0
177	03d.ma	274	391	80	340	146	332	70.1421356237	 188	 124 0.000101  312  0
178	03d.ma	274	391	111	233	117	173	67.55634918607	 576	 136 0.000238  712  0
179	03d.ma	274	391	138	215	75	229	68.79898987318	 99	 292 0.000129  391  0
180	03d.ma	274	391	73	123	139	118	68.07106781185	 111	 89 7.8e-05  200  0
181	03d.ma	274	391	164	210	95	216	72.31370849896	 165	 210 0.000135  375  0
182	03d.ma	274	391	174	178	173	249	73.07106781185	 112	 94 6.9e-05  206  0
